id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1046833,"A_32_P9107",10754,"GADD45G","growth arrest and DNA-damage-inducible, gamma",10912,"9","n/a","n/a"
1047275,"A_24_P381029",10392,"GLRX3","glutaredoxin 3",10539,"10","n/a","n/a"
1047276,"CUST_14844_PI416261804",10392,"GLRX3","glutaredoxin 3",10539,"10","n/a","n/a"
1043629,"A_23_P65370",30700,"GLRX5","glutaredoxin 5",51218,"14","n/a","n/a"
1043630,"CUST_1005_PI416261804",30700,"GLRX5","glutaredoxin 5",51218,"14","n/a","n/a"
1029061,"A_23_P112260",2773,"GNG10","guanine nucleotide binding protein (G protein), gamma 10",2790,"9","n/a","n/a"
1056200,"A_23_P3038",2860,"GPX2","glutathione peroxidase 2 (gastrointestinal)",2877,"14","n/a","n/a"
1056201,"CUST_11307_PI416261804",2860,"GPX2","glutathione peroxidase 2 (gastrointestinal)",2877,"14","n/a","n/a"
1056199,"A_23_P133474",2861,"GPX3","glutathione peroxidase 3 (plasma)",2878,"5","n/a","n/a"
1056198,"A_32_P120851",2861,"GPX3","glutathione peroxidase 3 (plasma)",2878,"5","n/a","n/a"
1022313,"A_23_P28075",2862,"GPX4","glutathione peroxidase 4",2879,"19","n/a","n/a"
1022321,"CUST_1048_PI416379584",2862,"GPX4","glutathione peroxidase 4",2879,"19","n/a","n/a"
1022314,"CUST_10940_PI416261804",2862,"GPX4","glutathione peroxidase 4",2879,"19","n/a","n/a"
1032759,"A_24_P109111",90402,"GPX6","glutathione peroxidase 6 (olfactory)",257202,"6","n/a","n/a"
1032760,"CUST_7862_PI416261804",90402,"GPX6","glutathione peroxidase 6 (olfactory)",257202,"6","n/a","n/a"
1056195,"A_23_P73972",2865,"GPX7","glutathione peroxidase 7",2882,"1","n/a","n/a"
1056196,"A_24_P418816",2865,"GPX7","glutathione peroxidase 7",2882,"1","n/a","n/a"
1028654,"A_23_P122052",143205,"GPX8","glutathione peroxidase 8 (putative)",493869,"5","n/a","n/a"
1028653,"A_23_P404259",143205,"GPX8","glutathione peroxidase 8 (putative)",493869,"5","n/a","n/a"
1028655,"A_24_P876522",143205,"GPX8","glutathione peroxidase 8 (putative)",493869,"5","n/a","n/a"
1043337,"A_23_P57588",30992,"GTSE1","G-2 and S-phase expressed 1",51512,"22","n/a","n/a"
1043336,"A_24_P916195",30992,"GTSE1","G-2 and S-phase expressed 1",51512,"22","n/a","n/a"
1055750,"A_24_P365526",3038,"HCK","hemopoietic cell kinase",3055,"20","n/a","n/a"
1055751,"CUST_9876_PI416261804",3038,"HCK","hemopoietic cell kinase",3055,"20","n/a","n/a"
1014744,"A_23_P212179",3249,"HRH1","histamine receptor H1",3269,"3","n/a","n/a"
1013123,"A_24_P277211",3249,"HRH1","histamine receptor H1",3269,"3","n/a","n/a"
1019914,"CUST_336_PI416408490",3249,"HRH1","histamine receptor H1",3269,"3","n/a","n/a"
1046402,"A_23_P412990",11094,"HRH3","histamine receptor H3",11255,"20","n/a","n/a"
1046403,"A_24_P301837",11094,"HRH3","histamine receptor H3",11255,"20","n/a","n/a"
1010651,"A_23_P386310",37764,"HRH4","histamine receptor H4",59340,"18","n/a","n/a"
1040264,"CUST_16555_PI416261804",37764,"HRH4","histamine receptor H4",59340,"18","n/a","n/a"
1014949,"CUST_16556_PI416261804",37764,"HRH4","histamine receptor H4",59340,"18","n/a","n/a"
1014119,"CUST_16575_PI416261804",37764,"HRH4","histamine receptor H4",59340,"18","n/a","n/a"
1020139,"CUST_337_PI416408490",37764,"HRH4","histamine receptor H4",59340,"18","n/a","n/a"
1055444,"A_23_P253841",3277,"HSF1","heat shock transcription factor 1",3297,"8","n/a","n/a"
1055445,"CUST_12153_PI416261804",3277,"HSF1","heat shock transcription factor 1",3297,"8","n/a","n/a"
1019806,"A_23_P111360",3278,"HSF2","heat shock transcription factor 2",3298,"6","n/a","n/a"
1011215,"A_32_P9963",3278,"HSF2","heat shock transcription factor 2",3298,"6","n/a","n/a"
1021204,"A_23_P3592",3279,"HSF4","heat shock transcription factor 4",3299,"16","n/a","n/a"
1019776,"A_24_P119413",79005,"HSF5","heat shock transcription factor family member 5",124535,"17","n/a","n/a"
1014604,"A_32_P109270",79005,"HSF5","heat shock transcription factor family member 5",124535,"17","n/a","n/a"
1018625,"A_23_P96497",30883,"HSFX1","heat shock transcription factor family, X linked 1",100506164,"X","n/a","n/a"
1013404,"CUST_4489_PI416261804",30883,"HSFX1","heat shock transcription factor family, X linked 1",100506164,"X","n/a","n/a"
1043419,"CUST_5412_PI416261804",30883,"HSFX1","heat shock transcription factor family, X linked 1",100506164,"X","n/a","n/a"
1034067,"CUST_16657_PI416261804",81446,"HSFY2","heat shock transcription factor, Y linked 2",159119,"Y","n/a","n/a"
1034066,"CUST_2015_PI416261804",81446,"HSFY2","heat shock transcription factor, Y linked 2",159119,"Y","n/a","n/a"
1034065,"CUST_613_PI416261804",81446,"HSFY2","heat shock transcription factor, Y linked 2",159119,"Y","n/a","n/a"
1055416,"A_23_P162866",3300,"HSP90AA1","heat shock protein 90kDa alpha (cytosolic), class A member 1",3320,"14","n/a","n/a"
1055417,"A_23_P162874",3300,"HSP90AA1","heat shock protein 90kDa alpha (cytosolic), class A member 1",3320,"14","n/a","n/a"
1055419,"A_24_P145377",3300,"HSP90AA1","heat shock protein 90kDa alpha (cytosolic), class A member 1",3320,"14","n/a","n/a"
1055415,"A_32_P142407",3300,"HSP90AA1","heat shock protein 90kDa alpha (cytosolic), class A member 1",3320,"14","n/a","n/a"
1055418,"A_32_P199252",3300,"HSP90AA1","heat shock protein 90kDa alpha (cytosolic), class A member 1",3320,"14","n/a","n/a"
1055408,"A_23_P145089",3306,"HSP90AB1","heat shock protein 90kDa alpha (cytosolic), class B member 1",3326,"6","n/a","n/a"
1055412,"A_24_P161525",3306,"HSP90AB1","heat shock protein 90kDa alpha (cytosolic), class B member 1",3326,"6","n/a","n/a"
1055411,"A_24_P170295",3306,"HSP90AB1","heat shock protein 90kDa alpha (cytosolic), class B member 1",3326,"6","n/a","n/a"
1055410,"A_24_P823684",3306,"HSP90AB1","heat shock protein 90kDa alpha (cytosolic), class B member 1",3326,"6","n/a","n/a"
1055409,"A_32_P147505",3306,"HSP90AB1","heat shock protein 90kDa alpha (cytosolic), class B member 1",3326,"6","n/a","n/a"
1050641,"A_23_P2601",7141,"HSP90B1","heat shock protein 90kDa beta (Grp94), member 1",7184,"12","n/a","n/a"
1050643,"A_24_P150361",7141,"HSP90B1","heat shock protein 90kDa beta (Grp94), member 1",7184,"12","n/a","n/a"
1051067,"A_23_P17606",6742,"HSPA13","heat shock protein 70kDa family, member 13",6782,"21","n/a","n/a"
1051066,"A_24_P134392",6742,"HSPA13","heat shock protein 70kDa family, member 13",6782,"21","n/a","n/a"
1043671,"A_23_P63829",30664,"HSPA14","heat shock 70kDa protein 14",51182,"10","n/a","n/a"
1043672,"CUST_8755_PI416261804",30664,"HSPA14","heat shock 70kDa protein 14",51182,"10","n/a","n/a"
1055439,"A_24_P123616",3284,"HSPA1B","heat shock 70kDa protein 1B",3304,"6","n/a","n/a"
1055440,"A_24_P682285",3284,"HSPA1B","heat shock 70kDa protein 1B",3304,"6","n/a","n/a"
1055437,"A_23_P70547",3285,"HSPA1L","heat shock 70kDa protein 1-like",3305,"6","n/a","n/a"
1055438,"CUST_15889_PI416261804",3285,"HSPA1L","heat shock 70kDa protein 1-like",3305,"6","n/a","n/a"
1055436,"A_23_P88303",3286,"HSPA2","heat shock 70kDa protein 2",3306,"14","n/a","n/a"
1016933,"CUST_12130_PI416261804",3286,"HSPA2","heat shock 70kDa protein 2",3306,"14","n/a","n/a"
1055434,"A_24_P377269",3288,"HSPA4","heat shock 70kDa protein 4",3308,"5","n/a","n/a"
1055435,"A_24_P377277",3288,"HSPA4","heat shock 70kDa protein 4",3308,"5","n/a","n/a"
1046286,"A_23_P363936",22580,"HSPA4L","heat shock 70kDa protein 4-like",22824,"4","n/a","n/a"
1046287,"CUST_752_PI416261804",22580,"HSPA4L","heat shock 70kDa protein 4-like",22824,"4","n/a","n/a"
1055433,"A_24_P18190",3289,"HSPA5","heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)",3309,"9","n/a","n/a"
1055432,"A_24_P98411",3289,"HSPA5","heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)",3309,"9","n/a","n/a"
1055430,"A_23_P114903",3290,"HSPA6","heat shock 70kDa protein 6 (HSP70B')",3310,"1","n/a","n/a"
1055431,"CUST_13369_PI416261804",3290,"HSPA6","heat shock 70kDa protein 6 (HSP70B')",3310,"1","n/a","n/a"
1055429,"CUST_7138_PI416261804",3290,"HSPA6","heat shock 70kDa protein 6 (HSP70B')",3310,"1","n/a","n/a"
1030130,"A_23_P24594",3292,"HSPA8","heat shock 70kDa protein 8",3312,"11","n/a","n/a"
1030129,"A_24_P287129",3292,"HSPA8","heat shock 70kDa protein 8",3312,"11","n/a","n/a"
1030132,"A_24_P295745",3292,"HSPA8","heat shock 70kDa protein 8",3312,"11","n/a","n/a"
1030128,"A_32_P13728",3292,"HSPA8","heat shock 70kDa protein 8",3312,"11","n/a","n/a"
1055426,"A_24_P77676",3293,"HSPA9","heat shock 70kDa protein 9 (mortalin)",3313,"5","n/a","n/a"
1055425,"A_32_P51781",3293,"HSPA9","heat shock 70kDa protein 9 (mortalin)",3313,"5","n/a","n/a"
1055423,"A_23_P257704",3295,"HSPB1","heat shock 27kDa protein 1",3315,"7","n/a","n/a"
1055424,"A_24_P86537",3295,"HSPB1","heat shock 27kDa protein 1",3315,"7","n/a","n/a"
1055422,"A_32_P146552",3295,"HSPB1","heat shock 27kDa protein 1",3315,"7","n/a","n/a"
1055420,"A_23_P161727",3296,"HSPB2","heat shock 27kDa protein 2",3316,"11","n/a","n/a"
1055421,"CUST_12142_PI416261804",3296,"HSPB2","heat shock 27kDa protein 2",3316,"11","n/a","n/a"
1049116,"A_23_P92730",8880,"HSPB3","heat shock 27kDa protein 3",8988,"5","n/a","n/a"
1049117,"CUST_1994_PI416261804",8880,"HSPB3","heat shock 27kDa protein 3",8988,"5","n/a","n/a"
1035565,"A_24_P308029",79143,"HSPB6","heat shock protein, alpha-crystallin-related, B6",126393,"19","n/a","n/a"
1035564,"CUST_13993_PI416261804",79143,"HSPB6","heat shock protein, alpha-crystallin-related, B6",126393,"19","n/a","n/a"
1044631,"A_23_P103703",26874,"HSPB7","heat shock 27kDa protein family, member 7 (cardiovascular)",27129,"1","n/a","n/a"
1044632,"CUST_1838_PI416261804",26874,"HSPB7","heat shock 27kDa protein family, member 7 (cardiovascular)",27129,"1","n/a","n/a"
1044863,"A_23_P162579",26101,"HSPB8","heat shock 22kDa protein 8",26353,"12","n/a","n/a"
1036423,"A_23_P416212",60732,"HSPB9","heat shock protein, alpha-crystallin-related, B9",94086,"17","n/a","n/a"
1036422,"A_23_P49725",60732,"HSPB9","heat shock protein, alpha-crystallin-related, B9",94086,"17","n/a","n/a"
1046941,"A_23_P88119",10650,"HSPH1","heat shock 105kDa/110kDa protein 1",10808,"13","n/a","n/a"
1046942,"CUST_6807_PI416261804",10650,"HSPH1","heat shock 105kDa/110kDa protein 1",10808,"13","n/a","n/a"
1044071,"A_23_P166235",29802,"HUNK","hormonally up-regulated Neu-associated kinase",30811,"21","n/a","n/a"
1044070,"A_24_P160070",29802,"HUNK","hormonally up-regulated Neu-associated kinase",30811,"21","n/a","n/a"
1018863,"A_23_P75647",10378,"HYOU1","hypoxia up-regulated 1",10525,"11","n/a","n/a"
1013697,"CUST_12083_PI416261804",10378,"HYOU1","hypoxia up-regulated 1",10525,"11","n/a","n/a"
1027183,"A_23_P344988",22614,"ICK","intestinal cell (MAK-like) kinase",22858,"6","n/a","n/a"
1027184,"A_24_P17917",22614,"ICK","intestinal cell (MAK-like) kinase",22858,"6","n/a","n/a"
1025836,"A_23_P105066",3586,"ILK","integrin-linked kinase",3611,"11","n/a","n/a"
1025835,"A_24_P406870",3586,"ILK","integrin-linked kinase",3611,"11","n/a","n/a"
1054985,"A_23_P209006",3615,"INSL3","insulin-like 3 (Leydig cell)",3640,"19","n/a","n/a"
1054986,"A_23_P309281",3615,"INSL3","insulin-like 3 (Leydig cell)",3640,"19","n/a","n/a"
1054904,"A_23_P354146",3677,"ITK","IL2-inducible T-cell kinase",3702,"5","n/a","n/a"
1054905,"A_23_P354151",3677,"ITK","IL2-inducible T-cell kinase",3702,"5","n/a","n/a"
1017946,"A_23_P92042",3683,"ITPR1","inositol 1,4,5-trisphosphate receptor, type 1",3708,"3","n/a","n/a"
1013762,"CUST_12396_PI416261804",3683,"ITPR1","inositol 1,4,5-trisphosphate receptor, type 1",3708,"3","n/a","n/a"
1020872,"A_23_P203933",3684,"ITPR2","inositol 1,4,5-trisphosphate receptor, type 2",3709,"12","n/a","n/a"
1020873,"CUST_13464_PI416261804",3684,"ITPR2","inositol 1,4,5-trisphosphate receptor, type 2",3709,"12","n/a","n/a"
1020874,"CUST_356_PI416408490",3684,"ITPR2","inositol 1,4,5-trisphosphate receptor, type 2",3709,"12","n/a","n/a"
1054896,"A_23_P19517",3685,"ITPR3","inositol 1,4,5-trisphosphate receptor, type 3",3710,"6","n/a","n/a"
1054897,"CUST_16469_PI416261804",3685,"ITPR3","inositol 1,4,5-trisphosphate receptor, type 3",3710,"6","n/a","n/a"
1054890,"A_23_P97005",3691,"JAK1","Janus kinase 1",3716,"1","n/a","n/a"
1054891,"A_24_P410678",3691,"JAK1","Janus kinase 1",3716,"1","n/a","n/a"
1054888,"A_23_P123608",3692,"JAK2","Janus kinase 2",3717,"9","n/a","n/a"
1054889,"CUST_16326_PI416261804",3692,"JAK2","Janus kinase 2",3717,"9","n/a","n/a"
1020121,"A_23_P117582",78931,"JDP2","Jun dimerization protein 2",122953,"14","n/a","n/a"
1054771,"A_23_P58419",3766,"KDR","kinase insert domain receptor (a type III receptor tyrosine kinase)",3791,"4","n/a","n/a"
1054770,"A_24_P71973",3766,"KDR","kinase insert domain receptor (a type III receptor tyrosine kinase)",3791,"4","n/a","n/a"
1037579,"A_24_P130952",58652,"KIAA1804","mixed lineage kinase 4",84451,"1","n/a","n/a"
1037580,"A_24_P130959",58652,"KIAA1804","mixed lineage kinase 4",84451,"1","n/a","n/a"
1063880,"A_24_P265265",58652,"KIAA1804","mixed lineage kinase 4",84451,"1","n/a","n/a"
1011274,"A_23_P110253",3790,"KIT","v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog",3815,"4","n/a","n/a"
1014512,"CUST_16236_PI416261804",3790,"KIT","v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog",3815,"4","n/a","n/a"
1014686,"CUST_16252_PI416261804",3790,"KIT","v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog",3815,"4","n/a","n/a"
1018783,"CUST_419_PI416408490",3790,"KIT","v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog",3815,"4","n/a","n/a"
1022060,"A_23_P207774",8767,"KSR1","kinase suppressor of ras 1",8844,"17","n/a","n/a"
1022061,"A_24_P255483",8767,"KSR1","kinase suppressor of ras 1",8844,"17","n/a","n/a"
1022062,"A_32_P66091",8767,"KSR1","kinase suppressor of ras 1",8844,"17","n/a","n/a"
1032580,"A_23_P389465",93962,"KSR2","kinase suppressor of ras 2",283455,"12","n/a","n/a"
1032581,"A_32_P216635",93962,"KSR2","kinase suppressor of ras 2",283455,"12","n/a","n/a"
1054641,"A_23_P116765",3881,"LALBA","lactalbumin, alpha-",3906,"12","n/a","n/a"
1054642,"CUST_11104_PI416261804",3881,"LALBA","lactalbumin, alpha-",3906,"12","n/a","n/a"
1054621,"A_23_P143178",3904,"LBP","lipopolysaccharide binding protein",3929,"20","n/a","n/a"
1054622,"CUST_15925_PI416261804",3904,"LBP","lipopolysaccharide binding protein",3929,"20","n/a","n/a"
1021165,"A_23_P103361",3907,"LCK","lymphocyte-specific protein tyrosine kinase",3932,"1","n/a","n/a"
1021166,"CUST_12214_PI416261804",3907,"LCK","lymphocyte-specific protein tyrosine kinase",3932,"1","n/a","n/a"
1021167,"CUST_12241_PI416261804",3907,"LCK","lymphocyte-specific protein tyrosine kinase",3932,"1","n/a","n/a"
1054577,"A_24_P122137",3951,"LIF","leukemia inhibitory factor",3976,"22","n/a","n/a"
1054578,"A_24_P233488",3951,"LIF","leukemia inhibitory factor",3976,"22","n/a","n/a"
1054568,"A_23_P215461",3959,"LIMK1","LIM domain kinase 1",3984,"7","n/a","n/a"
1054569,"CUST_12204_PI416261804",3959,"LIMK1","LIM domain kinase 1",3984,"7","n/a","n/a"
1026487,"A_23_P211445",3960,"LIMK2","LIM domain kinase 2",3985,"22","n/a","n/a"
1026455,"A_24_P353300",3960,"LIMK2","LIM domain kinase 2",3985,"22","n/a","n/a"
1019123,"A_23_P147431",4042,"LYN","v-yes-1 Yamaguchi sarcoma viral related oncogene homolog",4067,"8","n/a","n/a"
1054466,"A_24_P42264",4044,"LYZ","lysozyme",4069,"12","n/a","n/a"
1054467,"CUST_14168_PI416261804",4044,"LYZ","lysozyme",4069,"12","n/a","n/a"
1037505,"A_23_P46740",58770,"LYZL1","lysozyme-like 1",84569,"10","n/a","n/a"
1037506,"CUST_13087_PI416261804",58770,"LYZL1","lysozyme-like 1",84569,"10","n/a","n/a"
1035906,"A_32_P55293",78737,"LYZL2","lysozyme-like 2",119180,"10","n/a","n/a"
1035297,"A_23_P121144",79468,"LYZL4","lysozyme-like 4",131375,"3","n/a","n/a"
1035298,"CUST_14911_PI416261804",79468,"LYZL4","lysozyme-like 4",131375,"3","n/a","n/a"
1040796,"A_23_P130056",36427,"LYZL6","lysozyme-like 6",57151,"17","n/a","n/a"
1040797,"CUST_14853_PI416261804",36427,"LYZL6","lysozyme-like 6",57151,"17","n/a","n/a"
1054400,"A_23_P214839",4092,"MAK","male germ cell-associated kinase",4117,"6","n/a","n/a"
1054399,"A_24_P363278",4092,"MAK","male germ cell-associated kinase",4117,"6","n/a","n/a"
1054142,"A_24_P284523",4269,"MAP3K10","mitogen-activated protein kinase kinase kinase 10",4294,"19","n/a","n/a"
1054143,"CUST_9747_PI416261804",4269,"MAP3K10","mitogen-activated protein kinase kinase kinase 10",4294,"19","n/a","n/a"
1054140,"A_23_P98275",4271,"MAP3K11","mitogen-activated protein kinase kinase kinase 11",4296,"11","n/a","n/a"
1054141,"CUST_9191_PI416261804",4271,"MAP3K11","mitogen-activated protein kinase kinase kinase 11",4296,"11","n/a","n/a"
1050113,"A_23_P105409",7741,"MAP3K12","mitogen-activated protein kinase kinase kinase 12",7786,"12","n/a","n/a"
1050114,"CUST_9462_PI416261804",7741,"MAP3K12","mitogen-activated protein kinase kinase kinase 12",7786,"12","n/a","n/a"
1048898,"A_23_P58031",9051,"MAP3K13","mitogen-activated protein kinase kinase kinase 13",9175,"3","n/a","n/a"
1048899,"A_24_P85537",9051,"MAP3K13","mitogen-activated protein kinase kinase kinase 13",9175,"3","n/a","n/a"
1067477,"A_32_P147678",4268,"MAP3K9","mitogen-activated protein kinase kinase kinase 9",4293,"14","n/a","n/a"
1054145,"CUST_778_PI416573500",4268,"MAP3K9","mitogen-activated protein kinase kinase kinase 9",4293,"14","n/a","n/a"
1054144,"CUST_804_PI416379584",4268,"MAP3K9","mitogen-activated protein kinase kinase kinase 9",4293,"14","n/a","n/a"
1030603,"A_23_P257895",5562,"MAPK1","mitogen-activated protein kinase 1",5594,"22","n/a","n/a"
1022050,"A_24_P237265",5562,"MAPK1","mitogen-activated protein kinase 1",5594,"22","n/a","n/a"
1030604,"CUST_17058_PI416261804",5562,"MAPK1","mitogen-activated protein kinase 1",5594,"22","n/a","n/a"
1052658,"A_23_P45025",5570,"MAPK10","mitogen-activated protein kinase 10",5602,"4","n/a","n/a"
1052659,"CUST_11680_PI416261804",5570,"MAPK10","mitogen-activated protein kinase 10",5602,"4","n/a","n/a"
1029303,"CUST_448_PI416408490",5570,"MAPK10","mitogen-activated protein kinase 10",5602,"4","n/a","n/a"
1052660,"A_23_P502274",5568,"MAPK11","mitogen-activated protein kinase 11",5600,"22","n/a","n/a"
1052661,"CUST_10296_PI416261804",5568,"MAPK11","mitogen-activated protein kinase 11",5600,"22","n/a","n/a"
1051815,"A_23_P29347",6266,"MAPK12","mitogen-activated protein kinase 12",6300,"22","n/a","n/a"
1051816,"CUST_7613_PI416261804",6266,"MAPK12","mitogen-activated protein kinase 12",6300,"22","n/a","n/a"
1052657,"A_23_P145376",5571,"MAPK13","mitogen-activated protein kinase 13",5603,"6","n/a","n/a"
1052656,"A_24_P406132",5571,"MAPK13","mitogen-activated protein kinase 13",5603,"6","n/a","n/a"
1057918,"A_23_P426292",1421,"MAPK14","mitogen-activated protein kinase 14",1432,"6","n/a","n/a"
1030911,"A_24_P283288",1421,"MAPK14","mitogen-activated protein kinase 14",1432,"6","n/a","n/a"
1030912,"A_24_P397566",1421,"MAPK14","mitogen-activated protein kinase 14",1432,"6","n/a","n/a"
1033033,"A_23_P60962",86280,"MAPK15","mitogen-activated protein kinase 15",225689,"8","n/a","n/a"
1033034,"A_24_P89835",86280,"MAPK15","mitogen-activated protein kinase 15",225689,"8","n/a","n/a"
1052670,"A_23_P37910",5563,"MAPK3","mitogen-activated protein kinase 3",5595,"16","n/a","n/a"
1022611,"CUST_16956_PI416261804",5563,"MAPK3","mitogen-activated protein kinase 3",5595,"16","n/a","n/a"
1052669,"CUST_17081_PI416261804",5563,"MAPK3","mitogen-activated protein kinase 3",5595,"16","n/a","n/a"
1060546,"A_23_P375906",5564,"MAPK4","mitogen-activated protein kinase 4",5596,"18","n/a","n/a"
1052668,"CUST_777_PI416573500",5564,"MAPK4","mitogen-activated protein kinase 4",5596,"18","n/a","n/a"
1052667,"CUST_803_PI416379584",5564,"MAPK4","mitogen-activated protein kinase 4",5596,"18","n/a","n/a"
1052665,"A_23_P3204",5565,"MAPK6","mitogen-activated protein kinase 6",5597,"15","n/a","n/a"
1052666,"A_24_P333663",5565,"MAPK6","mitogen-activated protein kinase 6",5597,"15","n/a","n/a"
1052662,"A_23_P100704",5566,"MAPK7","mitogen-activated protein kinase 7",5598,"17","n/a","n/a"
1052664,"CUST_12288_PI416261804",5566,"MAPK7","mitogen-activated protein kinase 7",5598,"17","n/a","n/a"
1052663,"CUST_12292_PI416261804",5566,"MAPK7","mitogen-activated protein kinase 7",5598,"17","n/a","n/a"
1030187,"A_23_P356152",5567,"MAPK8","mitogen-activated protein kinase 8",5599,"10","n/a","n/a"
1030188,"CUST_16830_PI416261804",5567,"MAPK8","mitogen-activated protein kinase 8",5599,"10","n/a","n/a"
1030218,"CUST_16947_PI416261804",5567,"MAPK8","mitogen-activated protein kinase 8",5599,"10","n/a","n/a"
1029475,"A_23_P167692",5569,"MAPK9","mitogen-activated protein kinase 9",5601,"5","n/a","n/a"
1016589,"CUST_1102_PI416379584",5569,"MAPK9","mitogen-activated protein kinase 9",5601,"5","n/a","n/a"
1013830,"CUST_11720_PI416261804",5569,"MAPK9","mitogen-activated protein kinase 9",5601,"5","n/a","n/a"
1030663,"A_23_P201483",9133,"MAPKAPK2","mitogen-activated protein kinase-activated protein kinase 2",9261,"1","n/a","n/a"
1030664,"A_23_P350467",9133,"MAPKAPK2","mitogen-activated protein kinase-activated protein kinase 2",9261,"1","n/a","n/a"
1050071,"A_23_P314584",7821,"MAPKAPK3","mitogen-activated protein kinase-activated protein kinase 3",7867,"3","n/a","n/a"
1050072,"CUST_15633_PI416261804",7821,"MAPKAPK3","mitogen-activated protein kinase-activated protein kinase 3",7867,"3","n/a","n/a"
1026807,"A_24_P124662",8484,"MAPKAPK5","mitogen-activated protein kinase-activated protein kinase 5",8550,"12","n/a","n/a"
1026808,"CUST_15948_PI416261804",8484,"MAPKAPK5","mitogen-activated protein kinase-activated protein kinase 5",8550,"12","n/a","n/a"
1039757,"A_24_P233995",41332,"MARC1","mitochondrial amidoxime reducing component 1",64757,"1","n/a","n/a"
1039758,"CUST_11895_PI416261804",41332,"MARC1","mitochondrial amidoxime reducing component 1",64757,"1","n/a","n/a"
1042407,"A_23_P200685",34285,"MARC2","mitochondrial amidoxime reducing component 2",54996,"1","n/a","n/a"
1042408,"CUST_7179_PI416261804",34285,"MARC2","mitochondrial amidoxime reducing component 2",54996,"1","n/a","n/a"
1029573,"A_23_P50678",4120,"MATK","megakaryocyte-associated tyrosine kinase",4145,"19","n/a","n/a"
1029574,"CUST_10167_PI416261804",4120,"MATK","megakaryocyte-associated tyrosine kinase",4145,"19","n/a","n/a"
1048109,"A_23_P94422",9689,"MELK","maternal embryonic leucine zipper kinase",9833,"9","n/a","n/a"
1048110,"CUST_8026_PI416261804",9689,"MELK","maternal embryonic leucine zipper kinase",9833,"9","n/a","n/a"
1017872,"A_23_P200126",8503,"MKNK1","MAP kinase interacting serine/threonine kinase 1",8569,"1","n/a","n/a"
1014110,"CUST_7460_PI416261804",8503,"MKNK1","MAP kinase interacting serine/threonine kinase 1",8569,"1","n/a","n/a"
1029298,"A_23_P142304",2855,"MKNK2","MAP kinase interacting serine/threonine kinase 2",2872,"19","n/a","n/a"
1029296,"A_23_P142310",2855,"MKNK2","MAP kinase interacting serine/threonine kinase 2",2872,"19","n/a","n/a"
1029297,"A_24_P929754",2855,"MKNK2","MAP kinase interacting serine/threonine kinase 2",2872,"19","n/a","n/a"
1016787,"A_23_P61050",83465,"MLKL","mixed lineage kinase domain-like",197259,"16","n/a","n/a"
1011541,"A_24_P185044",83465,"MLKL","mixed lineage kinase domain-like",197259,"16","n/a","n/a"
1042357,"A_23_P67042",34323,"MOCOS","molybdenum cofactor sulfurase",55034,"18","n/a","n/a"
1042358,"CUST_1095_PI416261804",34323,"MOCOS","molybdenum cofactor sulfurase",55034,"18","n/a","n/a"
1052330,"A_23_P76731",5859,"MOK","MOK protein kinase",5891,"14","n/a","n/a"
1052331,"CUST_16325_PI416261804",5859,"MOK","MOK protein kinase",5891,"14","n/a","n/a"
1054077,"A_23_P157513",4316,"MOS","v-mos Moloney murine sarcoma viral oncogene homolog",4342,"8","n/a","n/a"
1054078,"CUST_16613_PI416261804",4316,"MOS","v-mos Moloney murine sarcoma viral oncogene homolog",4342,"8","n/a","n/a"
1015828,"A_23_P61426",4456,"MSRA","methionine sulfoxide reductase A",4482,"8","n/a","n/a"
1019256,"A_32_P138359",4456,"MSRA","methionine sulfoxide reductase A",4482,"8","n/a","n/a"
1012772,"CUST_14262_PI416261804",4456,"MSRA","methionine sulfoxide reductase A",4482,"8","n/a","n/a"
1043139,"A_23_P129486",31214,"MSRB1","methionine sulfoxide reductase B1",51734,"16","n/a","n/a"
1043140,"A_23_P129492",31214,"MSRB1","methionine sulfoxide reductase B1",51734,"16","n/a","n/a"
1046171,"A_23_P97932",22677,"MSRB2","methionine sulfoxide reductase B2",22921,"10","n/a","n/a"
1046172,"CUST_8517_PI416261804",22677,"MSRB2","methionine sulfoxide reductase B2",22921,"10","n/a","n/a"
1029373,"A_24_P212389",90137,"MSRB3","methionine sulfoxide reductase B3",253827,"12","n/a","n/a"
1029374,"A_24_P273726",90137,"MSRB3","methionine sulfoxide reductase B3",253827,"12","n/a","n/a"
1029372,"A_24_P630676",90137,"MSRB3","methionine sulfoxide reductase B3",253827,"12","n/a","n/a"
1056882,"A_23_P34606",2459,"MTOR","mechanistic target of rapamycin (serine/threonine kinase)",2475,"1","n/a","n/a"
1056883,"CUST_16362_PI416261804",2459,"MTOR","mechanistic target of rapamycin (serine/threonine kinase)",2475,"1","n/a","n/a"
1037087,"A_23_P80008",59536,"MYLK2","myosin light chain kinase 2",85366,"20","n/a","n/a"
